,image,mask
477,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7491105.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7491105.png
478,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6447336.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6447336.png
479,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3426310.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3426310.png
480,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10466286.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10466286.png
481,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3019937.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3019937.png
482,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10254065.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10254065.png
483,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9449357.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9449357.png
484,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2507309.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2507309.png
485,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9625068.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9625068.png
486,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5142237.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5142237.png
487,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2710787.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2710787.png
488,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1277719.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1277719.png
489,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1744899.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1744899.png
490,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5799115.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5799115.png
491,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11111435.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11111435.png
492,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2628633.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2628633.png
493,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/563545.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/563545.png
494,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5438350.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5438350.png
495,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9170878.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9170878.png
496,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/779314.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/779314.png
497,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9958774.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9958774.png
498,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10967057.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10967057.png
499,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6646180.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6646180.png
500,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3821394.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3821394.png
501,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/768671.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/768671.png
502,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3933137.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3933137.png
503,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/505141.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/505141.png
504,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2042296.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2042296.png
505,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1239152.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1239152.png
506,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/204114.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/204114.png
507,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7838280.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7838280.png
508,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6976108.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6976108.png
509,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2623192.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2623192.png
510,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11332141.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11332141.png
511,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8458794.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8458794.png
512,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4077688.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4077688.png
513,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/228917.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/228917.png
514,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7450704.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7450704.png
515,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3227749.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3227749.png
516,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7091740.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7091740.png
517,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10978252.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10978252.png
518,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9232453.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9232453.png
519,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3262398.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3262398.png
520,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9734693.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9734693.png
521,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10082788.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10082788.png
522,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7358462.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7358462.png
523,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7332055.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7332055.png
524,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6589903.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6589903.png
525,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5442303.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5442303.png
526,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/233701.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/233701.png
527,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9494746.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9494746.png
528,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3827735.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3827735.png
529,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9928708.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9928708.png
530,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/539669.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/539669.png
531,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9151245.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9151245.png
532,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8816051.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8816051.png
533,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4439465.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4439465.png
534,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3092527.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3092527.png
535,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10326108.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10326108.png
536,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4619983.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4619983.png
537,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2967460.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2967460.png
538,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2698240.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2698240.png
539,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9123879.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9123879.png
540,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1901086.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1901086.png
541,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7769171.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7769171.png
542,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4566265.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4566265.png
543,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5950374.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5950374.png
544,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2661746.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2661746.png
545,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7286656.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7286656.png
546,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10354628.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10354628.png
547,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7152385.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7152385.png
548,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11153134.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11153134.png
549,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/184646.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/184646.png
550,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4117167.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4117167.png
551,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5998288.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5998288.png
552,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2978505.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2978505.png
553,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7929174.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7929174.png
554,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1680728.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1680728.png
555,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4278408.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4278408.png
556,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1090299.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1090299.png
557,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5891305.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5891305.png
558,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6541649.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6541649.png
559,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3574468.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3574468.png
560,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8524551.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8524551.png
561,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7916248.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7916248.png
562,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9688523.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9688523.png
563,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10516787.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10516787.png
564,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6311085.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6311085.png
565,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2118940.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2118940.png
566,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/150642.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/150642.png
567,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4896929.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4896929.png
568,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5949775.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5949775.png
569,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9000542.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9000542.png
570,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9411619.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9411619.png
571,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4876486.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4876486.png
572,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4735237.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4735237.png
573,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7709271.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7709271.png
